category,city,food_mean,food_num,food_q1,food_q2,food_q3,food_var,money,postcode,rate,rate_num,uuid
珍珠奶茶,hsinchu,5443.478260869565,69,4500.0,5500.0,6500.0,1341.584425694686,$,300,4.8,500,fe64a50a-5720-4c40-841c-ed9f110fcc84
Breakfast and Brunch,hsinchu,7484.761904761905,105,4500.0,6500.0,8500.0,3812.929905875557,$,300,4.8,468,34b57e76-2825-44b7-887c-9443ef972b62
Breakfast and Brunch,hsinchu,7484.761904761905,105,4500.0,6500.0,8500.0,3812.929905875557,$,300,4.7,193,ca71700a-0b75-4137-b9c5-96fe5b7b083a
珍珠奶茶,hsinchu,6426.086956521739,46,5000.0,6250.0,7000.0,3002.5666399301067,$,300,4.8,415,e465b22e-6a10-4525-b085-5455cdd65211
珍珠奶茶,hsinchu,4876.470588235294,85,4000.0,5000.0,5500.0,1424.379911220279,$,300,4.8,274,5a9a1e9c-f3ba-4677-91c2-779eff6fd84a
咖啡館,hsinchu,14836.95652173913,46,13250.0,15000.0,18000.0,3974.175260114939,$$,300,4.7,62,3cc36bbf-0880-4960-ae59-a44d77210f1d
Breakfast and Brunch,hsinchu,6268.539325842697,89,4500.0,6000.0,7500.0,2680.7510060277227,$,300,0,0,758441af-b50c-42ab-a7b4-c4a998133fdd
Desserts,hsinchu,6141.666666666667,12,6000.0,6500.0,6500.0,593.6586186989585,$,300,4.7,150,82f714e3-c67f-4172-880f-861d443b827c
Desserts,hsinchu,4892.857142857143,14,5000.0,5000.0,5500.0,711.6021016132598,$,300,4.8,500,7ea66259-c8c5-4a58-b526-d113a4a8febe
Desserts,hsinchu,4781.25,16,4750.0,5000.0,5250.0,1074.8364701199898,$,300,4.8,500,1e3e3431-e618-4429-8b3e-adc15628870a
Desserts,hsinchu,8145.833333333333,24,6500.0,6500.0,9250.0,2247.5874411367304,$,300,4.8,500,c714f637-b543-4b3b-a7b5-367b831f79ae
Desserts,hsinchu,8605.263157894737,19,5750.0,6500.0,7000.0,6580.631363423591,$,300,4.8,365,3d40ca80-b0fd-4c40-b75f-49454b0825e8
Desserts,hsinchu,5666.666666666667,27,4250.0,5000.0,6000.0,4964.764736509566,$,300,4.8,190,5ca51511-5bd1-4ccf-b1c7-1780b00b25f8
Desserts,hsinchu,5400.0,15,4750.0,5000.0,6000.0,1036.0180178613368,$,300,4.7,362,99d2fcfb-d99f-400e-bc17-89a0d1b528ef
Desserts,hsinchu,5235.294117647059,34,5000.0,5500.0,5500.0,424.1825029957635,$,300,4.8,482,44962c88-a006-4816-9c66-e0eb71353e38
Desserts,hsinchu,3785.714285714286,14,2125.0,3250.0,5375.0,1729.1026338443148,$,300,4.8,48,1e241954-daa2-4e4e-85f8-b94bcd63ec26
Desserts,hsinchu,17150.0,20,8750.0,11500.0,15000.0,17041.933575741925,$,300,4.5,78,a5b9215e-e37f-4d57-a9bc-2466b2e1141a
Desserts,hsinchu,10863.636363636364,22,7750.0,10250.0,13875.0,3829.258823910427,$,300,4.7,34,34d7a68d-1d0a-47d9-afe8-1a93c09032ae
台灣美食,hsinchu,6000.0,29,5500.0,6000.0,6000.0,861.0338613230189,$,300,4.9,374,f7c9ad2e-c47f-4129-aeae-d40069346020
義大利美食,hsinchu,22312.5,16,15750.0,23000.0,27000.0,7767.872536930559,$,300,4.7,53,6e530d41-8628-477b-b2b0-1bf485d4c29c
中式料理,hsinchu,17574.03846153846,104,9000.0,16500.0,23000.0,10198.736678857562,$,300,4.9,500,0ffaee34-6743-4b5a-b575-a652e466763c
Juice and Smoothies,hsinchu,4171.717171717171,99,3500.0,4000.0,5000.0,1059.25840305971,$,300,4.7,363,1ebe82e8-fb7d-4df2-99e1-8e832b4bbb79
Juice and Smoothies,hsinchu,7212.962962962963,54,6000.0,6750.0,9000.0,1906.6206575933218,$,300,4.9,248,194bcd66-d959-47b5-a4d5-497a629dc2db
Juice and Smoothies,hsinchu,7569.444444444444,36,6000.0,6000.0,9000.0,4026.220963498349,$,300,4.7,177,b16e0c0b-1d4b-4434-a954-24b28a579254
Juice and Smoothies,hsinchu,5009.259259259259,54,4500.0,5000.0,5975.0,1296.4722102860114,$,300,4.9,283,247cdcb5-3ed5-4904-8adc-f1a01fcc2153
Juice and Smoothies,hsinchu,7315.294117647059,85,6000.0,7000.0,9000.0,1958.9016059338212,$,300,4.9,326,db87a5fd-c5e8-4371-98a5-21f9a4d09ab4
Juice and Smoothies,hsinchu,7070.175438596491,57,5500.0,6500.0,9000.0,1938.6163371215646,$,300,4.8,219,fde973b4-7749-43af-89c8-981450a4478d
Juice and Smoothies,hsinchu,5365.384615384615,78,4500.0,5000.0,6375.0,1287.695907233887,$,300,4.9,500,0e767937-77ea-4bd6-b4be-5bebdb91d33c
Juice and Smoothies,hsinchu,5137.931034482759,29,4500.0,5000.0,6000.0,936.763979807319,$,300,4.8,500,6621e451-ef06-4e8b-a558-22cf2fb69d54
Juice and Smoothies,hsinchu,4186.046511627907,43,3500.0,4000.0,5000.0,1000.135199081264,$,300,4.9,500,8f4f1b5c-cf76-4452-8303-9b945f7a3308
Juice and Smoothies,hsinchu,5300.0,42,5500.0,5500.0,6000.0,1434.9381934590838,$,300,4.8,488,368751c7-2410-4b98-b527-c61ba2e60885
Juice and Smoothies,hsinchu,5009.259259259259,54,4500.0,5000.0,5975.0,1296.4722102860114,$,300,4.9,487,f64fcf55-f85f-49b3-93cf-e0ff11e7845e
Juice and Smoothies,hsinchu,5009.259259259259,54,4500.0,5000.0,5975.0,1296.4722102860114,$,300,4.9,387,7ddfb998-2180-456c-98f6-543d1448b89d
Juice and Smoothies,hsinchu,5476.5625,64,5000.0,5500.0,6125.0,1206.847933085917,$,300,4.8,350,ba64cf8f-a8db-400d-8c89-c6c6fc0c5ab5
Juice and Smoothies,hsinchu,4931.818181818182,44,3875.0,5000.0,6000.0,1175.4636855441593,$,300,4.9,500,1fa28a0e-fa0e-4c6b-9a9e-12884dfdad37
Juice and Smoothies,hsinchu,6951.9607843137255,102,6200.0,6700.0,7700.0,880.7005224404242,$,300,4.8,500,59d1ab93-ae22-496a-8338-d30f3b500a95
Juice and Smoothies,hsinchu,5009.259259259259,54,4500.0,5000.0,5975.0,1296.4722102860114,$,300,4.9,215,745c67a4-04ba-4873-9d63-505d90152c08
Juice and Smoothies,hsinchu,6774.193548387097,62,6000.0,7000.0,8000.0,1354.3163355481504,$,300,4.9,260,b9007d87-35c7-4142-8bab-40d1710e6e1d
Juice and Smoothies,hsinchu,4807.692307692308,65,4000.0,4500.0,5500.0,1006.4878297720693,$,300,4.8,50,e3a0d5f5-3b7a-4bc9-a583-1d886fd7d2d9
Juice and Smoothies,hsinchu,9182.978723404256,47,7000.0,9000.0,12000.0,2816.6918236354045,$,300,4.8,54,e69f867f-bbc7-4722-bdd9-8c8613f2cfec
珍珠奶茶,hsinchu,5271.621621621622,74,4500.0,5500.0,6000.0,1310.304304481717,$,300,4.9,500,ec179f9e-d8f7-4c1d-9b02-524276ac4b5c
珍珠奶茶,hsinchu,5443.478260869565,69,4500.0,5500.0,6500.0,1341.584425694686,$,300,4.8,500,fe64a50a-5720-4c40-841c-ed9f110fcc84
珍珠奶茶,hsinchu,5266.666666666667,51,4500.0,5500.0,6000.0,1482.7989784382496,$,300,4.8,293,7e78da99-e4ce-4518-bfb1-f5c208757173
珍珠奶茶,hsinchu,6426.086956521739,46,5000.0,6250.0,7000.0,3002.5666399301067,$,300,4.8,415,e465b22e-6a10-4525-b085-5455cdd65211
珍珠奶茶,hsinchu,6010.3448275862065,58,5500.0,6000.0,7000.0,1293.5769248113081,$,300,4.9,248,fc565690-d2f4-4353-abcf-1821bc1b6eea
珍珠奶茶,hsinchu,3559.4594594594596,37,3000.0,3500.0,4500.0,930.1146280590567,$,300,4.8,86,9d3a348b-3628-456c-bcaf-1c3bcaf00cbe
中式料理,hsinchu,10518.072289156626,83,3000.0,10000.0,16000.0,8901.55184221232,$,300,4.7,170,9df4a5e0-75d5-4907-b7fc-82d78bfc4fc8
中式料理,hsinchu,17574.03846153846,104,9000.0,16500.0,23000.0,10198.736678857562,$,300,4.9,500,0ffaee34-6743-4b5a-b575-a652e466763c
中式料理,hsinchu,4376.811594202899,69,2000.0,4000.0,7000.0,2793.8283394994423,$,300,4.7,500,64143e25-c922-4ef8-bda0-34cb39657687
中式料理,hsinchu,14788.888888888889,90,9000.0,14500.0,18375.0,7365.074404760235,$,300,4.7,444,f2c8125b-daf1-4a20-9e55-a41099d38e05
中式料理,hsinchu,9078.57142857143,42,4625.0,7000.0,11300.0,7562.92761763987,$,300,4.6,236,1435c276-7264-4412-8119-46f997633349
中式料理,hsinchu,25000.0,12,19875.0,26000.0,29250.0,6284.902544988267,$,300,4.6,90,63d52fd8-9a2b-4b6c-99fd-6c29c4ab9d57
中式料理,hsinchu,4830.0,50,3000.0,4750.0,6000.0,2212.713266557599,$,300,0,0,8a27d0a1-2958-4c49-9c3b-24d50ed59e86
中式料理,hsinchu,4338.235294117647,68,1925.0,3750.0,7000.0,2795.9939520554753,$,300,4.8,412,86555e4f-876d-403a-ab94-5819c983b4e9
中式料理,hsinchu,14055.555555555555,36,14000.0,16000.0,17250.0,5353.837898826745,$,300,4.7,500,6fbdfeab-a4b8-431b-9875-d57a969c7b99
中式料理,hsinchu,8843.75,32,4875.0,7500.0,11500.0,4535.342979036976,$,300,4.7,430,a59743f4-0416-42e2-9aff-a92c792192cb
中式料理,hsinchu,8875.0,24,6000.0,8500.0,12250.0,3159.8061649411343,$,300,4.6,476,2cfe1066-8a11-460d-b7f5-c05a21b01934
中式料理,hsinchu,9027.777777777777,18,5000.0,8500.0,10750.0,4168.240443527908,$,300,4.6,151,7cb8581d-bfb9-4cf0-adf1-6eedce02a9cc
中式料理,hsinchu,9125.0,40,6875.0,9000.0,11000.0,3349.9067151190943,$,300,4.7,358,f1b000c5-a973-4a25-991d-36a7357c5cbb
中式料理,hsinchu,14136.363636363636,22,13000.0,14000.0,15000.0,1013.340764073089,$,300,4.8,414,8d2d2e32-9019-47f1-ba80-adc792a9b856
中式料理,hsinchu,8625.0,16,5000.0,10500.0,11000.0,3370.3671906781906,$,300,4.7,46,fc7ba897-287f-4013-99c0-6e83d7c3f702
中式料理,hsinchu,11575.0,20,7750.0,8750.0,16250.0,5903.971121203084,$,300,4.8,75,60f8ebed-dc25-4b81-b1d7-20ad276d1212
中式料理,hsinchu,14086.95652173913,23,14000.0,15000.0,16000.0,4009.9121044065496,$,300,4.7,252,8294a614-02c4-4122-bc05-1cd36ea8b036
中式料理,hsinchu,19005.263157894737,38,13000.0,19000.0,27600.0,8381.74543336263,$,300,4.7,160,f11262b3-5e0b-434b-b079-1529c05c2802
中式料理,hsinchu,3874.6031746031745,63,2500.0,3000.0,3000.0,4033.666584185023,$,300,4.4,26,1bc0e795-2c57-41ab-9572-ee1e33350065
中式料理,hsinchu,20207.920792079207,101,15000.0,18000.0,22000.0,12024.164474942065,$,300,4.6,65,ccab89f3-2510-4b81-a667-bc6ff1da4777
中式料理,hsinchu,31400.0,9,4000.0,22000.0,28800.0,39557.3002112126,$,300,4.6,24,0904d085-e764-48f4-afad-3c20e43209e3
中式料理,hsinchu,3314.754098360656,61,2500.0,3000.0,3500.0,1586.2974795512805,$,300,0,0,4fbd49ce-8445-4324-8cd0-ec260d15acc1
中式料理,hsinchu,22473.684210526317,19,4000.0,16900.0,29900.0,25917.720865223575,$,300,0,0,4e6b7a68-b0aa-425c-810f-03c14eb6e6db
中式料理,hsinchu,13860.0,10,12000.0,14000.0,15350.0,2743.7929951073206,$,300,4.6,114,4d2bc5e8-e7ca-4bfa-9b2d-c33ee3b396f4
中式料理,hsinchu,3800.0,74,300.0,1150.0,5000.0,5363.968881543046,$,300,4.5,121,fd6d583e-ca4f-4e57-982d-24fdf8a46551
台灣美食,hsinchu,3516.85393258427,89,2000.0,2500.0,3000.0,3844.9218210680156,$,300,4.7,438,53926e9d-e386-4103-b3c2-d5bafad57c3e
台灣美食,hsinchu,25833.333333333332,24,15000.0,27500.0,34500.0,10745.800213209914,$$,300,4.7,23,f223c48a-17ab-45aa-b234-84400c365206
健康美食,hsinchu,52600.0,15,25000.0,50000.0,85000.0,33481.9354279289,$$$,300,0,0,ead233d7-5bf1-4a77-9d2c-89251a9f9352
健康美食,hsinchu,11070.833333333334,24,5375.0,12900.0,15150.0,5896.7137151882225,$,300,4.8,39,76ce9d22-da36-4a85-b32c-498382dbe1d2
Breakfast and Brunch,hsinchu,8749.152542372882,59,5500.0,6000.0,9900.0,7040.6175788765195,$,300,4.7,195,5858b44f-ca9e-47d4-a7ec-bd465ce9ad53
印度美食,hsinchu,7891.304347826087,23,6000.0,7000.0,10500.0,2930.1896426946514,$,300,4.5,500,89e850a3-01fc-4ab2-9821-4b9e7049d9e7
印度美食,hsinchu,20337.5,48,9900.0,13900.0,32900.0,11112.879633560331,$$,300,4.3,146,b8ffdf0b-315d-435c-be20-99ea47f284a0
台灣美食,hsinchu,6666.666666666667,18,4625.0,6250.0,7000.0,3210.226714043037,$,300,4.7,500,fca8b778-42f4-4fee-ab89-16fee6cc65d0
台灣美食,hsinchu,7976.190476190476,21,6000.0,7000.0,11500.0,3796.8539309858406,$,300,4.7,500,c2cbc575-7d25-4fac-93f0-a5633f5615be
台灣美食,hsinchu,4291.208791208791,91,3500.0,4500.0,5000.0,1211.3609049827044,$,300,4.7,500,e44b9005-7805-409c-8a6d-8c3820af7db0
台灣美食,hsinchu,3777.4193548387098,31,2000.0,4000.0,4500.0,1639.1795110062867,$,300,4.7,500,128f50e3-b947-4223-b012-62f51f3b32ea
台灣美食,hsinchu,5576.388888888889,72,4875.0,5500.0,6000.0,1604.3770905761003,$,300,4.6,381,5581ff8f-aa89-4e0b-a18b-d004440560a5
台灣美食,hsinchu,5651.515151515152,33,3500.0,4500.0,5000.0,4826.5127138590615,$,300,4.4,30,e1fa75e9-a567-476d-916a-36dc62387567
台灣美食,hsinchu,16892.30769230769,65,6000.0,11000.0,19000.0,16165.369516272529,$,300,0,0,60db3209-f2c2-4cdd-b2e9-ad15824a5c3d
台灣美食,hsinchu,6289.473684210527,19,2500.0,3500.0,5250.0,7459.2150523145465,$,300,4.6,304,8d58d6d6-86f4-4ba5-82d8-32a83bd06d46
台灣美食,hsinchu,4620.0,25,4000.0,4000.0,4500.0,1478.3774890061063,$,300,4.8,500,d759c6d5-a5d7-4968-9933-97dfa2eb9a31
台灣美食,hsinchu,4033.3333333333335,45,3000.0,3000.0,3000.0,6009.621914526367,$,300,4.5,284,5ae40de3-1d07-4363-a882-021f7542eaa0
台灣美食,hsinchu,4284.523809523809,84,2500.0,2500.0,3300.0,5173.501486458227,$,300,4.6,413,8518d249-ecde-4e11-b41b-3af008242c86
台灣美食,hsinchu,25996.0,25,23000.0,25000.0,32000.0,9408.952332752036,$,300,4.6,290,bd074010-ab5e-459f-a6af-a9f15447f1e9
台灣美食,hsinchu,15000.0,17,14000.0,15000.0,15000.0,840.168050416806,$,300,4.6,500,f3add3fe-ff66-4b55-859f-084a3d2b61cf
台灣美食,hsinchu,8486.842105263158,38,4500.0,4500.0,7250.0,9654.8916168419,$,300,4.7,238,65e36031-740d-4bf5-b7a2-ac5f9fd36a09
台灣美食,hsinchu,14250.0,42,14000.0,15000.0,15000.0,2015.5644370746375,$,300,4.5,136,407e9e09-654c-4298-8045-853f087b529f
台灣美食,hsinchu,10280.0,25,8000.0,11000.0,13000.0,3036.7087446773685,$,300,4.7,500,68270b70-97de-45d5-ae58-33eb2fcbd877
台灣美食,hsinchu,7006.493506493506,77,2500.0,3000.0,15000.0,6076.083360455532,$,300,4.7,500,f3245456-728a-4a8d-96e1-084146ca5a71
台灣美食,hsinchu,5336.363636363636,55,5000.0,5000.0,6500.0,1637.7771672565157,$,300,4.7,500,55f7c3d8-b312-488c-a714-8674269c30ca
台灣美食,hsinchu,4107.142857142857,28,2500.0,3000.0,4500.0,2636.8174230403174,$,300,4.8,500,f6d45484-4fe7-4387-94e3-dc16cf8efc2d
台灣美食,hsinchu,4379.310344827586,29,3000.0,4000.0,5000.0,1336.8463431020778,$,300,4.8,284,fc3efea0-c771-42ab-909c-03e8e265cbd0
台灣美食,hsinchu,3798.214285714286,56,2950.0,4000.0,4500.0,1387.635588153534,$,300,4.7,239,f92828e9-e3c1-4359-be3e-25f35c66353c
台灣美食,hsinchu,17033.333333333332,30,4500.0,6000.0,17500.0,23287.31175745472,$,300,4.9,422,e55c1cd2-720f-4817-a481-ee2393b75586
台灣美食,hsinchu,5554.054054054054,37,3500.0,6000.0,6500.0,3057.5201570213194,$,300,4.8,43,6bba7298-e45d-487e-bd64-af4bd0da7194
台灣美食,hsinchu,16500.0,66,6125.0,15000.0,15000.0,15689.699381016408,$,300,4.6,100,1c01d337-6d76-4482-824c-59f001041f09
台灣美食,hsinchu,6837.209302325581,43,5500.0,6500.0,8250.0,2045.1898479926188,$,300,4.1,15,5a2350f7-5f59-4868-aea8-d43eb9b1c00a
台灣美食,hsinchu,8038.461538461538,26,6125.0,9000.0,9500.0,2299.3438734823267,$,300,4.6,500,faff369f-bee4-46c6-b28d-1027c3e0a3b8
台灣美食,hsinchu,11238.095238095239,21,5000.0,9500.0,17500.0,7215.4250239777275,$,300,4.7,500,2d79b9ee-9f6d-428b-88d1-700b062c1581
台灣美食,hsinchu,5471.428571428572,35,4000.0,5000.0,7000.0,2028.1689741624346,$,300,4.7,500,95023e09-93f3-4df5-91f3-3c78a4361afe
台灣美食,hsinchu,12588.235294117647,17,9500.0,13500.0,15000.0,2745.2380916654197,$,300,4.7,500,40541b7a-b4c8-4ffa-960a-61048d75ac7c
台灣美食,hsinchu,15166.666666666666,12,15000.0,16000.0,16250.0,4896.14360718946,$,300,4.6,500,f8b7cb99-f2be-462e-9d2f-ca066ff7d065
台灣美食,hsinchu,12400.0,10,9000.0,15000.0,15000.0,4200.0,$,300,4.8,500,19238db0-a357-4a45-87ef-aa94ba44c65f
台灣美食,hsinchu,4032.608695652174,46,3000.0,4000.0,4500.0,1195.108572078211,$,300,4.8,500,7ca4c1f9-1184-4d38-a278-75afa0b12bf9
台灣美食,hsinchu,5550.0,20,5000.0,5500.0,7500.0,1942.292459955503,$,300,4.7,500,5ee7048a-8132-477c-8fce-342df8cc4fb9
台灣美食,hsinchu,3531.25,32,2500.0,3000.0,3500.0,1408.3317924054686,$,300,4.7,500,377a296b-c6b7-45bd-aff2-efef22ed942d
台灣美食,hsinchu,5017.857142857143,28,4000.0,5000.0,5625.0,1064.7110846974174,$,300,4.7,500,4cf739db-5f31-4895-b307-423d78fc1d47
台灣美食,hsinchu,11696.551724137931,29,5000.0,9500.0,17500.0,7991.524940085857,$,300,4.8,422,2cfa0b2a-6f8c-45b4-aaf9-99a11bfec0e9
台灣美食,hsinchu,8186.046511627907,86,8500.0,9000.0,9500.0,1775.227649384437,$,300,4.6,500,4f440573-5678-4c31-93ee-e6c836792261
台灣美食,hsinchu,9652.173913043478,46,7000.0,10000.0,11750.0,4113.6960600051725,$,300,4.7,500,bba92775-ad26-408d-adc9-8fee6233bea4
台灣美食,hsinchu,3883.3333333333335,42,1625.0,3500.0,6000.0,2915.060782398776,$,300,4.8,500,fb3a3d1b-8de0-499b-a5fc-33f96db9d94c
台灣美食,hsinchu,7121.0526315789475,38,5625.0,6750.0,7500.0,3026.64986714396,$,300,4.7,500,27dcee84-7882-4d89-ab50-2944af3f2530
台灣美食,hsinchu,3833.3333333333335,42,2000.0,3500.0,5750.0,2830.5027878004344,$,300,4.8,500,c986f191-dee7-4779-adcb-933bc2d4264c
台灣美食,hsinchu,6225.0,20,5375.0,5500.0,6625.0,1965.1653874419833,$,300,4.6,259,efc55aa1-7a61-4894-9f82-f9eebb9377c8
台灣美食,hsinchu,13600.0,5,13000.0,14000.0,14000.0,489.89794855663564,$,300,4.7,500,45ac096a-f4b9-4d1d-9478-dcc1def4b635
台灣美食,hsinchu,9678.57142857143,28,6125.0,8000.0,14000.0,4058.092192754861,$,300,4.8,500,7b7c9562-a241-4a2f-9922-1bfab7540ed8
台灣美食,hsinchu,6581.9672131147545,61,5500.0,6500.0,7500.0,1961.0559381026444,$,300,4.6,500,b53138ed-8d6b-4ecf-b6a3-664fef001489
台灣美食,hsinchu,8659.09090909091,66,6000.0,8500.0,11000.0,2663.1023872673145,$,300,4.5,500,a8cd43c3-2c5d-4ef4-88f4-925b57d2afbb
台灣美食,hsinchu,5526.315789473684,38,4500.0,5000.0,6500.0,1404.6322257981599,$,300,4.7,500,71ce8bfd-d24b-40cd-8518-7e2a8bfacef4
台灣美食,hsinchu,3516.85393258427,89,2000.0,2500.0,3000.0,3844.9218210680156,$,300,4.7,438,53926e9d-e386-4103-b3c2-d5bafad57c3e
台灣美食,hsinchu,8453.488372093023,43,6000.0,8000.0,11000.0,4057.4564628026765,$,300,4.6,117,008bda26-da58-4e12-a22c-0220897e569e
台灣美食,hsinchu,9206.896551724138,29,9000.0,9000.0,10000.0,1094.7936459577616,$,300,4.6,212,16812907-3e94-4f11-839f-4192c190864e
台灣美食,hsinchu,3129.4117647058824,17,2000.0,2500.0,3500.0,1714.2189804114198,$,300,4.6,265,582417e7-702f-43f2-91f6-8acf2850558a
台灣美食,hsinchu,17920.0,25,14000.0,23000.0,23000.0,8195.950219468148,$,300,4.7,500,ce3a798f-81ea-42fb-a186-8b61953a1114
台灣美食,hsinchu,15207.692307692309,13,13900.0,14900.0,15900.0,1201.5768732164083,$,300,4.8,500,1f2891f7-4aec-4d5f-9373-9459be1c9e2d
台灣美食,hsinchu,6000.0,29,5500.0,6000.0,6000.0,861.0338613230189,$,300,4.9,374,f7c9ad2e-c47f-4129-aeae-d40069346020
台灣美食,hsinchu,10944.444444444445,9,8000.0,10000.0,15000.0,3961.231882216864,$,300,4.8,269,db1c13b5-79ec-4153-9205-cbad3d4a58b6
台灣美食,hsinchu,7478.260869565217,23,5000.0,7000.0,9000.0,2700.556548394702,$,300,4.7,348,e0cafa00-dd8e-47f3-b4d4-7981cc8394cd
台灣美食,hsinchu,16075.0,40,16000.0,17000.0,18000.0,5076.35449904752,$,300,4.8,363,cec50304-68b7-4cd3-a6ff-0740d7b80ca8
台灣美食,hsinchu,13708.333333333334,24,9875.0,11000.0,15000.0,12317.768895199957,$,300,4.5,401,dd4a346f-6a4f-4893-bb98-c43a55b35981
台灣美食,hsinchu,3794.9367088607596,79,1100.0,2500.0,4000.0,5760.294004763185,$,300,4.7,500,bd662f24-4d57-45d0-a9ac-baa575e5a6f5
台灣美食,hsinchu,4864.285714285715,14,3500.0,5000.0,5900.0,1471.9312594863463,$,300,4.7,404,95677b93-7952-47a7-b5f8-b0aa4fd1cc8e
台灣美食,hsinchu,6302.631578947368,38,3500.0,4000.0,6750.0,6466.654827168341,$,300,4.7,460,fbca404e-74af-4fe1-b6bd-e6387d58e5f0
台灣美食,hsinchu,10333.333333333334,18,8250.0,10500.0,12000.0,4693.375946776241,$,300,4.6,258,e48f22b7-6fdc-42bb-aeb7-24e55bb69424
台灣美食,hsinchu,9650.0,20,7500.0,9500.0,11500.0,3240.7560846197603,$,300,4.8,180,e972cd66-c3a2-4b63-a7c2-cd46485b3f34
台灣美食,hsinchu,5340.909090909091,44,3375.0,4000.0,5000.0,3645.939097245927,$,300,4.6,210,9b3ba26b-64f4-4558-ad8e-2dbd9327338e
台灣美食,hsinchu,10650.0,10,5375.0,12500.0,14500.0,4950.0,$,300,4.9,314,70f43136-5bb9-4fa1-a860-6f218e1d5343
台灣美食,hsinchu,18325.0,12,17700.0,19100.0,19100.0,1810.214075738005,$,300,4.6,500,47a9f20c-e8d9-4f86-af50-b6255f597bc0
台灣美食,hsinchu,5142.857142857143,21,4500.0,4500.0,6000.0,2065.261756400137,$,300,4.6,500,fcf293b1-8d37-41f3-8ec5-511bef5aec27
台灣美食,hsinchu,4447.272727272727,55,4200.0,5000.0,5000.0,1192.072991275671,$,300,4.5,362,3b964496-244b-44f5-aa52-39b7a87930f2
台灣美食,hsinchu,6222.222222222223,18,4500.0,5750.0,7125.0,2174.48731008677,$,300,4.7,239,0eedf7eb-96e0-4105-a121-7b1008079185
台灣美食,hsinchu,17900.0,21,17900.0,17900.0,17900.0,0.0,$,300,4.7,293,e7631c0d-e535-45bb-bbb1-b3951a391ea5
台灣美食,hsinchu,3333.3333333333335,3,3000.0,3500.0,3750.0,623.6095644623236,$,300,4.7,44,b1dc0415-c018-4bd1-9fc8-bdf5527c0428
台灣美食,hsinchu,8847.826086956522,23,4500.0,5500.0,10000.0,6994.46175728355,$,300,4.8,174,75de61f9-6e36-4a23-9551-d93bcc3e14d2
台灣美食,hsinchu,6171.875,32,3000.0,4500.0,4500.0,7443.127466621474,$,300,4.5,178,080a06d1-a35f-440b-99b3-14c62938dc5e
台灣美食,hsinchu,7695.652173913043,23,4750.0,6000.0,8000.0,7228.775725370975,$,300,4.5,219,36f0ba79-fddd-48ea-999b-26ff960089b3
台灣美食,hsinchu,5708.333333333333,12,2500.0,5500.0,7500.0,3138.8581611082004,$,300,4.6,215,e8a7f6fb-cdeb-41a0-b5a1-1ee313092551
台灣美食,hsinchu,16863.636363636364,11,12500.0,16000.0,21500.0,5393.981954207305,$,300,4.6,89,76049836-5e6a-4bc4-8ce5-76b12c6aec17
台灣美食,hsinchu,7970.0,50,6500.0,7500.0,9000.0,2890.346000049129,$,300,4.4,85,68f93770-85b2-4139-9807-71e62d49e6ab
台灣美食,hsinchu,12687.5,16,4500.0,9750.0,24900.0,8623.14291601386,$,300,4.6,228,21092719-77e0-4525-916a-c9646fbca907
台灣美食,hsinchu,15921.052631578947,19,10000.0,12500.0,23500.0,7300.438267115664,$,300,4.8,327,173abb0c-9874-4d82-861f-470f0966949f
台灣美食,hsinchu,5136.363636363636,22,4000.0,5500.0,6000.0,1280.8184366913974,$,300,4.6,269,324f93ac-e93d-4c49-87bc-58046847038f
台灣美食,hsinchu,5250.0,22,4625.0,5250.0,6000.0,1105.2560377988934,$,300,4.7,175,290d248b-b965-40da-ba43-52b00fc46b2e
台灣美食,hsinchu,8254.098360655738,122,5000.0,7500.0,10000.0,3786.973953967745,$,300,4.5,150,767e7a54-58e0-4832-8c85-f05c4e21eba9
台灣美食,hsinchu,21142.85714285714,14,19000.0,22500.0,24750.0,4793.703353017862,$,300,4.4,221,4a5a7751-6494-4a1a-952d-c4d1c1c0755b
台灣美食,hsinchu,5314.814814814815,54,3000.0,3500.0,5500.0,3971.3048237000758,$,300,4.5,150,2f9ca8ad-ea5c-493c-aca3-af041bedb012
台灣美食,hsinchu,22250.0,8,17000.0,22500.0,25500.0,4815.340071064556,$,300,4.6,81,6a8a1c65-820a-402e-a777-6edc8bf59736
台灣美食,hsinchu,4971.428571428572,35,3250.0,5000.0,6000.0,2512.6618132480744,$,300,4.9,32,7716d209-c024-4c1c-ad59-c575f4508b2b
台灣美食,hsinchu,18500.0,5,18500.0,18500.0,18500.0,0.0,$,300,4.7,160,b25ff0bf-b634-4826-8d88-4118e1d181c1
台灣美食,hsinchu,8535.714285714286,14,5125.0,8000.0,9750.0,4193.806171496441,$,300,4.7,123,536e6d1e-fcac-4bea-a177-eb99553bb0c8
台灣美食,hsinchu,5250.0,4,5250.0,5500.0,5500.0,433.0127018922193,$,300,4.8,36,c62f414f-fc9c-4184-9469-1140de4d9f8e
