"","category","city","food_mean","food_num","food_q1","food_q2","food_q3","food_var","money","postcode","rate","rate_num","uuid","class"
"3116","台灣美食","taipei",12609.5238095238,42,6800,12000,12800,9501.97497074536,"$",110,4.6,25,"4e82cfdb-bc6c-4fa4-bc8e-132482b6e5f6","bad"
"3117","台灣美食","taipei",12609.5238095238,42,6800,12000,12800,9501.97497074536,"$",105,4.3,63,"75136221-a4ad-4bae-82a6-0da9ea5b29dc","bad"
"3118","台灣美食","taipei",7934.78260869565,69,5500,8000,9000,4788.96152510885,"$",105,4.5,500,"3d3742e6-73c3-40dd-bb66-d60d1f228a06","low"
"3119","台灣美食","taipei",17435.8974358974,39,4000,9000,27500,16659.169911593,"$$",105,4.6,500,"ebe1fc11-2637-40a4-90ba-4e43cda6abeb","bad"
"3120","台灣美食","taipei",3598.11320754717,106,2000,3000,4000,3370.43139090072,"$",105,4.6,473,"7067579f-6ee5-440f-a95c-9578a597d017","low"
"3121","台灣美食","taipei",12677.0833333333,48,9000,12950,15000,4665.57604443319,"$",106,4.7,149,"ebfcc31f-7272-4292-9e5b-cf08a3d818a3","high"
"3122","台灣美食","taipei",8363.63636363636,44,6000,9000,10000,3537.72467382195,"$",105,4.6,55,"a8a53403-3106-42c4-9947-a60bb808d85d","low"
"3123","台灣美食","taipei",9310,40,3375,3800,8675,14320.244411322,"$",106,4.8,500,"ef382795-bdef-45a8-9245-3311357709f1","cp"
"3124","台灣美食","taipei",5214.89361702128,47,3400,5000,6750,2097.91981302293,"$",110,4.7,500,"f2764b14-3b1a-416b-b7a3-4febad3c336d","cp"
"3125","台灣美食","taipei",4964.28571428571,42,3500,5000,6500,1887.90907627251,"$",106,4.7,500,"7ef7781c-310a-4169-810c-02dfe089049c","cp"
"3126","台灣美食","taipei",5700,20,4000,5250,7125,2033.46994076628,"$",104,4.7,500,"1ed94422-e9fe-4c00-b5a3-9fcd29e70897","cp"
"3127","台灣美食","taipei",15714.2857142857,21,15000,15000,17000,1239.92538726586,"$",105,4.7,500,"4f7cc9ce-0367-4b0d-92cf-911db3ceb369","high"
"3128","台灣美食","taipei",11346.875,32,4500,13500,15500,5234.97757725618,"$",106,4.7,500,"34f96a3f-ba07-4c10-b232-dc2b8e57fa48","cp"
"3129","台灣美食","taipei",3735.71428571429,70,2500,3500,5375,1569.98960090148,"$",104,4.6,500,"66e87169-b4db-41f9-b379-bd5c7706c371","low"
"3130","台灣美食","taipei",4658.49056603774,53,2500,3500,4500,3956.52954285645,"$",106,4.7,500,"54a531c4-bbfc-432d-9331-ceefb859b993","cp"
"3131","台灣美食","taipei",6756.86274509804,51,4800,6500,7200,2721.82572103191,"$",106,4.6,500,"23db3fde-2c73-40c0-8eab-5c8a87ed5189","low"
"3132","台灣美食","taipei",15363.6363636364,22,5000,18000,23750,8589.3456970908,"$",104,4.7,500,"877e3f7f-a28f-4dad-96ba-6375d6ed8120","high"
"3133","台灣美食","taipei",7086.20689655172,58,4000,4500,7500,9234.09066665215,"$",106,4.5,500,"5a322c58-7409-48da-9179-3aba77d28c83","low"
"3134","台灣美食","taipei",9300,15,5000,6000,11000,6120.45749923974,"$",106,4.8,500,"58806a8b-0ba1-478b-878a-d8cafd3c2e58","cp"
"3135","台灣美食","taipei",22291.6666666667,36,11000,14000,27000,18194.311916396,"$",106,4.7,361,"9725d03b-f8cf-4b1a-8482-e8967201cf91","high"
"3136","台灣美食","taipei",4507.14285714286,56,2500,3500,3500,3856.805540806,"$",110,4.6,500,"5199e972-6143-4838-ac00-75451d6861d3","low"
"3137","台灣美食","taipei",17334.2857142857,35,5850,10000,17200,19542.8312447615,"$",105,4.7,500,"33328d3a-c54d-49e8-875f-952ac39c0517","high"
"3138","台灣美食","taipei",7242.85714285714,35,5500,6500,8500,2594.97158963647,"$",106,4.6,500,"5466a89c-7986-4304-866b-ffb35c78fc70","low"
"3139","台灣美食","taipei",21797.2972972973,37,11000,14000,27000,18190.2332939958,"$",105,4.8,350,"67dec3a9-a65b-41ca-b168-887c26bcc67b","high"
"3140","台灣美食","taipei",11333.3333333333,48,10500,11000,12000,1076.90399861001,"$",110,4.7,500,"e78e0b12-8726-4650-9548-f7c7fa52ccc5","cp"
"3141","台灣美食","taipei",14707.6923076923,26,12250,15000,18000,3535.74310293336,"$",110,4.7,445,"1a99bd37-060a-435b-a250-7590adebc71e","high"
"3142","台灣美食","taipei",5041.66666666667,12,4500,5250,5500,476.89679759415,"$",105,4.6,500,"b2bf9d00-00a4-42db-9e25-12e425de6c08","low"
"3143","台灣美食","taipei",17419.0476190476,21,7000,18300,26300,9819.44713057275,"$",106,4.7,500,"7b91f830-c331-4a3b-b0bc-2c9d8b7c9d3d","high"
"3144","台灣美食","taipei",17334.2857142857,35,5850,10000,17200,19542.8312447615,"$",105,4.8,500,"505ec39c-e09c-4d80-bd57-70fc37b6e78a","high"
"3145","台灣美食","taipei",21167.7419354839,31,10500,21000,29000,13900.4615169791,"$$",110,4.8,432,"bfd9648d-4934-4bb3-8d40-417f5d791131","high"
"3146","台灣美食","taipei",6969.23076923077,65,4000,4000,14000,5521.89831006924,"$",104,4.7,498,"f08242b6-c726-4814-b0ad-504846286ca5","cp"
"3147","台灣美食","taipei",8250,34,6000,7000,10000,3496.32159646139,"$",106,4.6,428,"e5f8b488-48fd-453b-9628-a22e06e6dde0","low"
"3148","台灣美食","taipei",10955.8823529412,34,8750,11000,12500,3581.75040813276,"$",110,4.6,500,"7a500ad5-765c-49b2-996d-c9ee10d81778","low"
"3149","台灣美食","taipei",26000,19,20000,21000,31500,10543.1444425675,"$$",106,4.7,431,"c1f2a07e-c3a7-4327-a70b-b77ad7252df5","high"
"3150","台灣美食","taipei",10930.5555555556,36,6000,10500,13375,6426.02432147957,"$",105,4.7,207,"14cfc1ea-666a-4568-8c20-883814b7de84","cp"
"3151","台灣美食","taipei",10285.7142857143,35,8000,10000,12500,3602.15355087504,"$",106,4.6,500,"247cd222-fecc-4373-8636-a95cf2865f52","low"
"3152","台灣美食","taipei",25650,6,16800,16800,16800,19789.2016008731,"$",105,4.8,327,"0f5ef318-4080-497f-82be-704cddbf61de","high"
"3153","台灣美食","taipei",40523.8095238095,21,16000,18000,57000,37998.2694438263,"$",105,4.6,429,"6e640c14-2af7-41dd-a231-82c9fa9c1caa","bad"
"3154","台灣美食","taipei",14375,8,14000,15000,16000,2175.86189819115,"$",114,4.6,500,"d4ee4d47-42bf-4b5e-bd86-25da498fa77c","bad"
"3155","台灣美食","taipei",8735.95505617978,89,6000,8000,9000,4062.77281721144,"$",104,4.4,340,"3f75fdc7-e991-4a7e-83c4-f785b19b7c89","low"
"3156","台灣美食","taipei",13250,68,6000,10000,17250,11707.0554392991,"$",105,4.6,156,"4a46928b-db1a-4d33-8b17-ca708752d73a","bad"
"3157","台灣美食","taipei",13705.8823529412,34,11000,13000,15250,5893.81236734368,"$",110,4.6,407,"a826296b-d76e-4e68-8e07-5e9f1e9749aa","bad"
"3158","台灣美食","taipei",16357.1428571429,7,14500,16500,18250,3572.85685725709,"$",105,4.7,242,"a9ecad49-0940-4937-bede-acce6d9888e5","high"
"3159","台灣美食","taipei",11166.6666666667,12,5750,12000,15000,4942.72754211231,"$",105,4.6,142,"ae472811-02c8-491c-800c-e287e33a8fa8","low"
"3160","台灣美食","taipei",10687.5,32,8375,10000,12500,3539.39878369194,"$",100,4.5,301,"2d1cb184-cf75-4b43-8e85-57f7727b306c","low"
"3161","台灣美食","taipei",27612.5,16,13425,15000,38000,19907.3125697569,"$$",100,4.7,39,"509bbbc9-e83a-4cee-89d5-0b6bb6b71484","high"
"3162","台灣美食","taipei",27612.5,16,13425,15000,38000,19907.3125697569,"$$",105,4.6,48,"7988647c-bcf4-4916-9592-af5d70ba4d5f","bad"
"3163","台灣美食","taipei",14416.6666666667,12,11500,15000,15000,3593.01018955168,"$",105,4.5,60,"81dec7c7-028e-44ab-876e-a5f2630e0683","bad"
"3164","台灣美食","taipei",18595.8333333333,48,15000,18000,26000,7927.85065274455,"$$",106,4.9,28,"400eecef-0496-4c02-8c3c-162b46f5babb","high"
"3165","台灣美食","taipei",8826.08695652174,23,4000,10000,11000,3886.45556542253,"$",100,4.5,166,"a8fa0b23-5353-4dd9-bf34-3bd37aa582b8","low"
"3166","台灣美食","taipei",26842.8571428571,21,18400,29000,34000,13186.9550053424,"$$",100,4.6,150,"0eaa4c0c-6b50-4013-8948-2df3046c21b3","bad"
"3167","台灣美食","taipei",13482.3529411765,85,8000,10000,14000,12098.2368814691,"$",106,4.7,137,"edae62c0-78fc-403d-85c7-6a4633806f16","high"
"3168","台灣美食","taipei",11375,20,11000,11500,12250,1709.34929139717,"$",105,4.5,33,"ad455e75-6d6f-4e4a-9ffa-1957af98f06a","low"
"3169","台灣美食","taipei",41460.7142857143,28,19500,59000,59000,21200.797479706,"$$",106,4.6,272,"45bfe660-9ba8-42c1-af23-8a1578019db7","bad"
"3170","台灣美食","taipei",29263.1578947368,19,20000,25000,36000,13509.6149201544,"$$",106,4.6,14,"aeaba8d6-12fd-429a-a479-237ce18ffec4","bad"
"3171","台灣美食","taipei",15747.1264367816,87,8000,10000,18000,14558.0237312976,"$",104,4.6,208,"77b3a11a-06b4-42d6-8f3d-053e58b7b671","bad"
"3172","台灣美食","taipei",14433.3333333333,9,13900,14500,14900,1111.5554667022,"$",110,4.6,104,"a0421064-fe1b-486b-a9aa-0335978aa3f5","bad"
"3173","台灣美食","taipei",3629.62962962963,27,3000,3500,3750,1041.65637855002,"$",105,4.4,101,"ddf56bdc-5a0d-4b50-8733-526f2d856140","low"
"3174","台灣美食","taipei",20428.5714285714,70,12000,16000,28000,9345.08492443477,"$$",114,4.6,54,"d95220ef-2c2d-47f0-ad26-528f035c55b9","bad"
"3175","台灣美食","taipei",7465.51724137931,29,4500,6500,9500,3518.25543191302,"$",105,4.6,26,"f79711db-ac55-4e26-923d-f5e63250100f","low"
"3176","台灣美食","taipei",14433.3333333333,9,13900,14500,14900,1111.5554667022,"$",110,4.6,51,"163ce189-f4e7-4f9e-a24a-7b4c8c597a4c","bad"
"3178","台灣美食","taipei",14433.3333333333,9,13900,14500,14900,1111.5554667022,"$",110,4.2,21,"c6dcdf8a-04dd-4227-8303-d15e6e7c24ba","bad"
"3179","台灣美食","taipei",5479.16666666667,72,5000,5000,6000,1673.81280481288,"$",110,4.8,500,"7a83be1b-d4d7-4106-ba60-836da3f6dd6b","cp"
"3180","台灣美食","taipei",11620,20,7800,11800,13350,3330.4053807307,"$",110,4.7,500,"527a3fec-0b25-41f5-9c6b-728e45fbc0cf","cp"
"3181","台灣美食","taipei",19806.4516129032,31,14000,15000,23500,13014.6799369236,"$",110,4.7,500,"1b97857d-cabe-4608-885b-c3b4e70a5b98","high"
"3182","台灣美食","taipei",6633.33333333333,18,2125,3500,8250,6423.65420405966,"$",106,4.8,500,"b7f82407-baec-443a-a662-ae049c66322d","cp"
"3183","台灣美食","taipei",6313.4328358209,67,2500,3500,6000,5553.56267317584,"$",105,4.7,500,"b3ea71eb-afd8-413c-ba34-c5a5faa79d4f","cp"
"3184","台灣美食","taipei",5125,24,4000,4000,5000,2047.61039588427,"$",110,4.8,500,"ca914a66-5c0b-4330-9292-013b90cb767e","cp"
"3185","台灣美食","taipei",6017.24137931035,29,2500,5000,12000,3829.29443086945,"$",110,4.8,500,"58b0b36b-fb43-48f6-85c0-9596573dea42","cp"
"3186","台灣美食","taipei",6628.30188679245,53,4000,4000,10000,4599.76936905395,"$",110,4.7,500,"85897aab-f4ad-4f76-aba7-c2a26e45fe06","cp"
"3187","台灣美食","taipei",4970.58823529412,17,3500,5000,6000,1744.4920736867,"$",110,4.7,500,"e6a0b5bc-7c32-4529-b116-bf7672dcf551","cp"
"3188","台灣美食","taipei",10931.0344827586,29,10000,11000,11500,2538.40887555583,"$",106,4.7,500,"bb098269-d629-4101-86b8-270f239c8053","cp"
"3189","台灣美食","taipei",14173.0769230769,26,11500,14000,16750,8806.62153383673,"$",106,4.6,500,"b6ff9bd3-e32e-4208-bd79-dfbbbd75c1d6","bad"
"3190","台灣美食","taipei",2500,70,1500,2000,3000,1434.27433120127,"$",106,4.7,500,"c5dd42c7-3da6-4d85-a1d5-9ca829e7a8c6","cp"
"3191","台灣美食","taipei",24933.3333333333,45,10000,12000,17000,38940.6385840465,"$",110,4.7,500,"b7d80257-bea5-490e-b354-a1f39d5c247a","high"
"3192","台灣美食","taipei",8979.16666666667,48,7000,8750,12875,3807.82956186621,"$",104,4.6,500,"446e2883-ed3e-4240-9110-b6ce03db7cfb","low"
"3193","台灣美食","taipei",7528.22580645161,124,4500,7250,9000,3634.12501080697,"$",104,4.8,443,"fa581297-07b4-40a7-ac9c-1e81c875a413","cp"
"3194","台灣美食","taipei",2957.8125,64,2000,3000,3625,1757.46663264022,"$",106,4.6,500,"bd00111e-f88e-4492-a744-7a6e2838ba62","low"
"3195","台灣美食","taipei",4172.41379310345,29,3000,4000,5500,1609.64689889432,"$",105,4.8,500,"7ea5839b-7e7e-455f-8ef8-d7d797be71cc","cp"
"3196","台灣美食","taipei",13300,10,13000,13000,13500,748.331477354788,"$",110,4.7,368,"0ade71be-8996-47ae-9741-0d06333eeb06","high"
"3197","台灣美食","taipei",6348.48484848485,66,2500,3500,6000,5588.11624421516,"$",105,4.7,500,"7f4989c9-b92f-4f1b-93e2-51a1f90b8c89","cp"
"3198","台灣美食","taipei",17848.4848484848,33,12000,16000,20000,12495.1413881707,"$",115,4.7,500,"b181fe37-c449-489a-9420-368d0345cae8","high"
"3199","台灣美食","taipei",5571.42857142857,21,4000,6000,8000,2117.30800718245,"$",110,4.7,500,"00f983e7-d11b-4d00-8868-b03cd3cbea2b","cp"
"3200","台灣美食","taipei",8822.58064516129,31,7000,8500,9500,3078.40655025577,"$",110,4.6,500,"4f04c330-eb94-4af5-affc-b62b7c76e8b6","low"
"3201","台灣美食","taipei",11861.7021276596,47,6500,10000,17000,5742.99029498512,"$",110,4.8,500,"e255e3c4-b319-4f8d-81e6-3f94046f7b6e","cp"
"3202","台灣美食","taipei",4916.66666666667,30,4125,4500,4500,1360.65752079239,"$",110,4.7,500,"f42f903a-92d2-42bb-8072-a2befb38e7ea","cp"
"3203","台灣美食","taipei",6107.69230769231,65,3500,4500,7500,4806.63988481023,"$",106,4.7,500,"e70b21ac-2d8a-43ee-8570-a0bd54346804","cp"
"3204","台灣美食","taipei",5102.38095238095,84,2500,2500,5000,8576.17097641949,"$",106,4.7,500,"78aaee3c-c47a-4689-a693-b070b6dcb0dd","cp"
"3205","台灣美食","taipei",2993.58974358974,78,1500,2500,3000,3308.39413146704,"$",106,4.6,500,"80aaefd5-0769-4b12-9586-0598d370046a","low"
"3206","台灣美食","taipei",6455.35714285714,56,4000,4000,8500,4356.10899619542,"$",104,4.6,500,"66cd5130-063d-45c4-ac2c-e52fe263fb83","low"
"3207","台灣美食","taipei",10954.5454545455,55,6000,10000,16900,5772.87759288895,"$",106,4.8,500,"3abb86bc-dcc3-4b84-a0b7-72245ace2cb6","cp"
"3208","台灣美食","taipei",6714.28571428571,35,5000,6500,7750,1699.93997493069,"$",110,4.8,500,"96cfbd2e-efb6-4d90-9ae4-4511d481f65d","cp"
"3209","台灣美食","taipei",4160,25,3000,3500,5000,1534.40542230533,"$",110,4.8,500,"f31c998a-d73a-4cca-ab64-36912cb7bed2","cp"
"3210","台灣美食","taipei",12283.3333333333,30,11500,12000,13000,2761.89347288333,"$",106,4.7,500,"4cc85400-ce2c-4043-8c89-0a7a616ff163","cp"
"3211","台灣美食","taipei",7700,10,6000,6000,11000,3436.56805548792,"$",104,4.6,500,"5fba13e9-2b43-4b2e-8f2d-230a51feefd9","low"
"3212","台灣美食","taipei",7726.38888888889,72,4000,4000,12000,6326.42151473475,"$",110,4.6,500,"81c59a02-3bea-4e5f-833d-fda8df0ba6c7","low"
"3213","台灣美食","taipei",4878.78787878788,33,4000,5000,5500,1775.38004053722,"$",104,4.7,500,"7391a254-8873-45c9-8794-b5510abf7a55","cp"
"3214","台灣美食","taipei",5536.58536585366,41,4000,5500,7000,1979.7457458781,"$",100,4.5,500,"4055d185-2570-4b99-8616-6b5401ed4a91","low"
"3215","台灣美食","taipei",5882.35294117647,34,4250,6000,6000,2193.10022144791,"$",105,4.7,500,"be261d3d-0017-4c6a-9ac1-60868e2ccf2f","cp"
"3216","台灣美食","taipei",4819.27710843373,83,3500,5000,5500,1930.38218522712,"$",105,4.8,500,"6e60cbb0-9f56-49f3-958d-4dd24f208981","cp"
"3217","台灣美食","taipei",9011.11111111111,90,4500,5500,10000,7906.03769904783,"$",105,4.7,500,"8bfcbca9-5432-41b1-9132-283baf6f5906","cp"
"3218","台灣美食","taipei",8869.04761904762,42,7000,9000,10500,2670.51699072154,"$",106,4.4,500,"84d7ceef-5308-46e6-8e84-b172f9d004db","low"
"3219","台灣美食","taipei",5147.05882352941,17,3500,4000,6000,2919.33063380648,"$",106,4.7,500,"fc82afd8-1318-4ae2-af1f-3c79d399a22f","cp"
"3220","台灣美食","taipei",9648.93617021277,47,4000,7000,16000,5907.90571455706,"$",105,4.8,500,"ff79df8e-2c1f-4a0f-beb4-3556517fec5f","cp"
"3221","台灣美食","taipei",9600,16,9000,9250,10125,988.053642268475,"$",106,4.8,499,"6df3113b-554c-4dd9-b019-a8fea70144f5","cp"
"3222","台灣美食","taipei",10204.5454545455,66,8000,10000,11875,3017.59646569121,"$",110,4.7,500,"0113b5a3-ed8f-42ef-a1c3-350e3a2953b6","cp"
"3223","台灣美食","taipei",8578.125,32,7500,7750,12500,3347.36224277789,"$",104,4.7,500,"abee02ed-70b3-422b-8f3f-720b6f247b4c","cp"
"3224","台灣美食","taipei",6265.95744680851,47,4000,5000,7000,2786.46245613786,"$",110,4.6,500,"4f156bd2-e5ce-49d4-b590-947c7a28178d","low"
"3225","台灣美食","taipei",11509.0909090909,33,11000,12000,12000,1446.91178687861,"$",106,4.6,500,"78584720-e670-454d-982f-b1ab7932ec41","low"
"3226","台灣美食","taipei",10085.7142857143,70,7625,10000,12875,3057.74359918672,"$",106,4.5,435,"54f7df44-e4c6-479d-b88c-4cfce0f62274","low"
"3227","台灣美食","taipei",6800,20,6800,7500,8200,1876.69923003128,"$",105,4.7,500,"82a9e28c-28e0-4a2e-b9c3-602458fd8ca4","cp"
"3228","台灣美食","taipei",9500,24,4500,10500,12250,3826.98750106834,"$",105,4.6,500,"cf4b9460-a05f-4528-aa34-0d6ebc8f7ac1","low"
"3229","台灣美食","taipei",5400,5,5000,5500,5500,663.32495807108,"$",110,4.7,407,"8fdc9b8c-f10d-4df2-8f0c-0d73986c10cc","cp"
"3230","台灣美食","taipei",6435.71428571429,14,1625,3500,7250,7069.00752205985,"$",110,4.8,500,"b9f1ae7f-fcb6-401d-916a-a83fd4c49ecc","cp"
"3231","台灣美食","taipei",10342.8571428571,35,6500,9000,14000,4808.87784440913,"$",106,4.6,500,"afd101b6-560a-497a-a230-3fa385776daf","low"
"3232","台灣美食","taipei",6331.57894736842,19,5450,6000,7000,1565.7695708598,"$",100,4.7,500,"8bb78484-680f-493a-8fea-32a9168435b4","cp"
"3233","台灣美食","taipei",10843.75,16,7000,10750,15250,5311.30501265932,"$",110,4.6,484,"cf367e9f-52f5-4c52-aabe-7f05fe62c7b2","low"
"3234","台灣美食","taipei",5400,5,5000,6000,6000,800,"$",104,4.7,500,"c7f8aeb6-fbfb-47ac-b7e1-78a8b7158f40","cp"
"3235","台灣美食","taipei",4781.25,32,500,4500,9500,3682.59737651294,"$",106,4.5,261,"e8cb1e7f-37ba-40a4-af4b-4c79951d0641","low"
"3236","台灣美食","taipei",4910.86956521739,46,3000,5000,6000,2399.47714058796,"$",110,4.5,500,"79de83d3-ab9c-42a8-a57c-5c163e9adfe1","low"
"3237","台灣美食","taipei",17334.2857142857,35,5850,10000,17200,19542.8312447615,"$",115,4.7,500,"c6432703-ece4-4ae5-bc1b-477a5bfadbcf","high"
"3238","台灣美食","taipei",18325,12,17700,19100,19100,1810.21407573801,"$",106,4.8,500,"7429c31a-a396-47d6-b7f7-9927c15eedc2","high"
"3239","台灣美食","taipei",15400,28,4500,12750,20175,15439.5364475196,"$",110,4.7,500,"586e245f-e288-4d94-bd02-836b11b1b093","high"
"3240","台灣美食","taipei",9218.75,32,7500,8500,11125,3152.22515653625,"$",110,4.7,259,"fd4d3e92-e520-4c04-a365-de7bef960917","cp"
"3241","台灣美食","taipei",6847.82608695652,46,6000,6500,7500,1944.52845859247,"$",105,4.7,500,"d04e47f1-7040-4403-bb58-067e4e6ece3a","cp"
"3242","台灣美食","taipei",8962.96296296296,54,5500,8500,12000,3922.6925888701,"$",106,4.7,500,"03586b25-27c4-4c26-8d4a-59c1001e465e","cp"
"3243","台灣美食","taipei",10473.6842105263,19,5500,13000,13000,4115.03560197724,"$",105,4.7,284,"973fee1f-c6b5-4aad-a7ca-0326a33d0cc5","cp"
"3244","台灣美食","taipei",14050,30,7500,9250,17000,10952.4350412743,"$",106,4.7,407,"080dc68f-f670-483b-a7dd-b9ed472d9253","high"
"3245","台灣美食","taipei",6212.76595744681,47,3500,4000,5500,5657.5544307336,"$",110,4.6,500,"3c5e61ea-11aa-4c0d-9c44-c96b4e0baebe","low"
"3246","台灣美食","taipei",12844.4444444444,27,5900,12000,17750,7077.7864992097,"$",106,4.7,500,"74592cf9-c921-4954-b860-5ebf45870acf","high"
"3247","台灣美食","taipei",10541.6666666667,24,5500,12000,14500,5892.99843505457,"$",105,4.7,500,"99b33656-52b3-4000-982d-67a0a6fef29c","cp"
"3248","台灣美食","taipei",6958.69565217391,46,3500,3750,5375,10065.3425196467,"$",106,4.6,500,"67e97894-3755-486e-9495-f2a4fb31d7c9","low"
"3249","台灣美食","taipei",9863.63636363636,22,6750,8500,13000,4084.84398884745,"$",106,4.7,500,"a936bebd-9511-4c1c-9851-18b9e63f1c48","cp"
"3250","台灣美食","taipei",12970.5882352941,34,7000,16000,18000,5823.30659110262,"$",105,4.7,187,"060621e3-aae5-4ca3-80b2-e327bd18c4ec","high"
"3251","台灣美食","taipei",14476.1904761905,21,8500,13000,20000,8467.69236917337,"$",105,4.8,500,"a979ea28-c24b-4d62-a252-d7086ad11bfd","high"
"3252","台灣美食","taipei",13950,30,12000,16000,19000,5351.55740571534,"$",105,4.7,500,"c382be5b-0ac1-4cfa-9045-ec9fcb0ffb17","high"
"3253","台灣美食","taipei",8954.54545454545,11,8000,10000,11000,2649.65302577994,"$",110,4.8,124,"adbd5cea-88fb-47ea-9682-786937a86c90","cp"
"3254","台灣美食","taipei",7945,40,5500,8000,9000,2637.79737660041,"$",106,4.6,500,"c60d274b-1027-441e-bb91-14d33520c33b","low"
"3255","台灣美食","taipei",3560,25,2500,3000,3000,2916.57333183995,"$",106,4.7,148,"917527c0-0893-4d7b-9ef8-aef2eaa1c909","cp"
"3256","台灣美食","taipei",5795.08196721311,61,4000,5500,7500,2950.93351328673,"$",110,4.7,500,"5c9b2b33-ff50-4b32-9270-576bb3a84ea9","cp"
"3257","台灣美食","taipei",7050,20,5500,8250,8500,2067.00266085944,"$",110,4.7,500,"bd45cb33-68fe-48cf-989f-f5ee6782ff7c","cp"
"3258","台灣美食","taipei",12750,8,12000,12000,14000,968.245836551854,"$",110,4.8,250,"96c8c76a-4646-4234-a96c-4f3a9aba8b82","high"
"3259","台灣美食","taipei",8179.48717948718,39,6500,8500,9500,2474.19289996675,"$",115,4.5,500,"b628240e-e2ad-4a60-ac79-b023ae6f8f91","low"
"3260","台灣美食","taipei",7259.25925925926,54,4000,6500,10000,3778.71811100197,"$",104,4.6,500,"7e56cbc5-c7aa-46a4-8ce3-356524682d18","low"
"3261","台灣美食","taipei",12236.8421052632,38,11000,13000,13000,2745.17960802794,"$",105,4.5,500,"1d6288c9-eff0-4bcf-bce2-96a37b9b0cdf","low"
"3262","台灣美食","taipei",22264.7058823529,17,13000,22000,34000,12677.1188588162,"$",105,4.7,500,"daa43014-e5d0-4d15-b872-9ecedd061f5d","high"
