,category,city,food_mean,food_num,food_q1,food_q2,food_q3,food_var,money,post,rate,rate_num,uuid
636,台灣美食,tainan,5566.666666666667,30,4500.0,6000.0,7000.0,1447.6033833738975,$,701,4.4,500,c680675f-0887-49ce-918f-366845d61af4
637,台灣美食,tainan,4140.0,25,2500.0,3500.0,5500.0,2128.473631502162,$,700,4.6,500,e7f721b4-2b2a-4931-8310-d4075283eb38
638,台灣美食,tainan,2196.0,50,1500.0,2000.0,2500.0,902.4322689265938,$,710,4.5,43,fbc16724-f2c3-4975-976b-14179fac739b
639,台灣美食,tainan,6633.333333333333,6,5250.0,6000.0,8175.0,1653.9514973407036,$,710,4.6,500,87170f4b-3f2d-499a-9732-9617499b0d45
640,台灣美食,tainan,7541.935483870968,31,4000.0,4500.0,7750.0,8451.217671132954,$,710,4.7,307,d94df3be-76e1-46de-bdb6-c0a3bae945bf
641,台灣美食,tainan,11250.0,8,10750.0,11000.0,11750.0,3191.786333700926,$,700,4.7,500,a4b68f7e-1a01-46de-95df-59a1329640c7
642,台灣美食,tainan,6500.0,11,4500.0,4500.0,8500.0,3919.647479510927,$,700,4.8,500,df58cc60-36e5-4d3f-8c55-5d15d97d3d5d
643,台灣美食,tainan,4793.103448275862,29,3000.0,4000.0,7500.0,2771.5215582634646,$,704,4.5,192,bfdd2035-ee4b-461b-9468-b7a350223a16
644,台灣美食,tainan,7208.333333333333,24,5000.0,7000.0,7000.0,2549.169254657071,$,700,4.6,500,eb68ecbe-1b53-4d8c-9a62-947fd1813e8a
645,台灣美食,tainan,16068.181818181818,22,14000.0,17500.0,17500.0,1720.8312905623586,$,710,4.7,453,82765726-382d-4e78-b8f3-8efaeacd300f
646,台灣美食,tainan,3919.6428571428573,56,1500.0,2000.0,3000.0,6622.861370253181,$,701,4.3,409,efe09cc7-d4d1-4727-9c5f-a7c4a71280f3
647,台灣美食,tainan,14857.142857142857,7,15500.0,17000.0,17500.0,5841.442371503106,$,701,4.7,500,fea537b1-6bf2-4872-9bdd-c91c42c56fb4
648,台灣美食,tainan,7275.324675324675,77,5000.0,5500.0,7500.0,5731.1442579100685,$,701,4.5,500,eed66773-b184-42de-912f-2879d7fef738
649,台灣美食,tainan,7566.666666666667,30,5000.0,7000.0,9000.0,3618.7781854592245,$,701,4.5,500,444fab3a-3101-41c3-ba5d-96ddf3aec20f
650,台灣美食,tainan,9428.57142857143,7,8000.0,8000.0,9500.0,2381.9045715047237,$,701,4.6,218,5d871fb3-669a-4dbc-941b-19cc9e7c133f
651,台灣美食,tainan,12500.0,27,12500.0,14000.0,16000.0,5783.117190965824,$,701,4.6,207,4794abc5-4de7-4acd-ba13-73df563a719a
652,台灣美食,tainan,7400.0,5,6000.0,7500.0,7500.0,1462.8738838327793,$,710,4.7,500,a99a5788-3ed7-4210-a1e1-7b8421ab2edb
653,台灣美食,tainan,9821.42857142857,42,8500.0,8500.0,10500.0,2542.077863470271,$,700,4.6,372,53f15127-bcb5-4702-975c-8e0621830822
654,台灣美食,tainan,20500.0,6,17000.0,18000.0,22750.0,9142.392101268319,$,701,4.9,28,d07bc769-6422-4038-bdd0-6e48e621f60f
655,台灣美食,tainan,10800.0,10,7000.0,11000.0,14750.0,3841.874542459709,$,701,4.3,61,d8bc9985-f4fb-4e86-81af-a868c5548992
656,台灣美食,tainan,46562.5,16,45000.0,45000.0,45000.0,4227.421643271464,$,704,4.4,40,067affa9-7a41-4169-bf89-17884d77f27e
657,台灣美食,tainan,16714.285714285714,14,10500.0,18000.0,23000.0,6786.842011554117,$,701,4.3,10,e682eff1-d0dc-489e-96a8-d83f77661409
658,披薩,tainan,15227.272727272728,11,10500.0,15000.0,17500.0,5462.115958472655,$,700,4.6,147,f3368ce9-d73b-4e69-a54e-2b2a67e7479e
659,經典美式美食,tainan,38041.86046511628,43,11000.0,25000.0,36500.0,48006.483247036245,$$,710,4.7,500,f21dfa31-10e3-4e2a-85f0-7094181b6939
660,經典美式美食,tainan,38041.86046511628,43,11000.0,25000.0,36500.0,48006.48324703624,$$,700,4.7,495,8014396e-76cd-40a7-933e-dcb568cab96c
661,美式美食,tainan,12129.032258064517,31,12750.0,13500.0,14000.0,3475.6474029923056,$,702,4.6,82,50677df2-9977-4587-a37e-d41371109768
662,日式料理,tainan,12836.0,25,4000.0,10900.0,16900.0,9159.558067941924,$,700,4.7,500,ad5b56fc-deb8-402f-9788-37fbcfe54701
663,日式料理,tainan,18600.0,5,16000.0,17000.0,20000.0,3611.0940170535578,$,701,4.6,53,c56a3172-0066-4fe9-b269-19b007780def
664,日式料理,tainan,13526.315789473685,19,7750.0,12000.0,18500.0,6103.221074090663,$,701,4.5,224,a05c680b-92a4-446e-995d-e6338d97ec2f
665,日式料理,tainan,8017.241379310345,29,5500.0,7000.0,11000.0,3138.972922900347,$,710,4.7,500,a4d5d98a-103a-4402-9736-eab684b92512
666,日式料理,tainan,13533.333333333334,6,13000.0,15500.0,18000.0,5951.657098844172,$,710,4.7,500,271c72b1-ce29-440f-b123-aa84ba2fc743
667,日式料理,tainan,14538.461538461539,13,3500.0,18500.0,19500.0,9465.446347437242,$,700,4.6,500,fe0effaf-a000-4e0a-ba1d-6709470e0fe2
668,日式料理,tainan,12833.333333333334,6,7000.0,16500.0,17000.0,6309.164410249233,$,701,4.6,500,97fd69c9-8111-4f67-9025-9ea18f06c218
669,日式料理,tainan,12467.857142857143,28,3900.0,17000.0,20000.0,8251.322559419903,$,701,4.8,106,3a0b5205-e464-4fd4-adef-445c660469f8
670,日式料理,tainan,13307.692307692309,13,15000.0,16000.0,17000.0,5729.607522934176,$,700,4.7,500,bd2eaeac-c69c-4d40-91ca-a7e967a57123
671,日式料理,tainan,19500.0,8,18375.0,19500.0,20500.0,2861.3807855648993,$,710,4.8,497,55cf046d-02d2-40b5-856c-a5b5934ebcdf
672,日式料理,tainan,8000.0,20,4000.0,10000.0,10500.0,3535.5339059327375,$,701,4.5,113,588fe876-a2a4-4f52-911d-7e6fc34da258
673,日式料理,tainan,10109.09090909091,11,4700.0,11900.0,13400.0,5081.598629181488,$,701,4.3,192,ba64fec4-a066-41d4-abb1-b0f033b2864a
674,日式料理,tainan,12883.333333333334,12,6750.0,8000.0,13900.0,11418.831911461968,$,700,4.6,300,6cbde223-bf9a-4973-bc9c-5b49eedeaf69
675,珍珠奶茶,tainan,3756.25,16,3000.0,3750.0,4625.0,1340.6941998457366,$,704,4.9,266,53232b8c-6773-42ce-960e-77a08f239b7c
676,珍珠奶茶,tainan,5242.592592592592,54,5000.0,5500.0,6000.0,1480.3155133971911,$,704,4.8,500,ef927d7f-62e3-47bd-b32e-908abc3eae0a
677,珍珠奶茶,tainan,3751.4285714285716,70,3500.0,4000.0,4500.0,911.3166075429951,$,701,4.7,500,86eee016-54a3-4b93-b449-d1461e912f8d
678,珍珠奶茶,tainan,5242.592592592592,54,5000.0,5500.0,6000.0,1480.3155133971911,$,700,4.7,500,cf30f108-732a-4ae6-bfab-29f4dec6beb0
679,珍珠奶茶,tainan,5203.333333333333,30,4000.0,6000.0,6000.0,1729.8330041429497,$,700,4.8,500,a175e313-572d-4129-adb2-d553cba32c1b
680,珍珠奶茶,tainan,5903.846153846154,26,5000.0,6250.0,7000.0,1271.1232976662109,$,710,4.9,500,0de4a940-3df7-4acb-94b8-eba38d277bcc
681,珍珠奶茶,tainan,5962.962962962963,27,5000.0,6500.0,7000.0,1318.8513936862853,$,701,4.9,500,8bcaa103-f46c-4b34-8bbc-35bdd923bbc8
682,珍珠奶茶,tainan,4229.032258064516,31,3000.0,4500.0,5500.0,2039.3220803361378,$,701,4.6,398,b3e12ca6-1f6d-481d-ae08-ad065fda56db
683,珍珠奶茶,tainan,5666.666666666667,6,6000.0,6000.0,6000.0,745.3559924999299,$,701,4.9,39,185e53e8-a437-4249-8807-5d0245ac57af
684,素食料理,tainan,3642.5925925925926,54,2200.0,3000.0,4500.0,1983.5995948118466,$,700,4.7,500,8b6ea86e-f3bb-4b47-8e91-3dd029f99fbf
685,經典美式美食,tainan,38041.86046511628,43,11000.0,25000.0,36500.0,48006.483247036245,$$,710,4.7,500,f21dfa31-10e3-4e2a-85f0-7094181b6939
686,經典美式美食,tainan,38041.86046511628,43,11000.0,25000.0,36500.0,48006.48324703624,$$,700,4.7,495,8014396e-76cd-40a7-933e-dcb568cab96c
687,美式美食,tainan,9776.470588235294,34,5000.0,10500.0,12000.0,4360.791807723847,$,701,4.6,500,93ecfff2-385a-41ee-a515-ac3de4794565
688,美式美食,tainan,17202.702702702703,37,12000.0,18000.0,22000.0,5502.406671801403,$,701,4.7,500,32247967-e2fb-4d66-b674-32fda68ea536
689,美式美食,tainan,13857.142857142857,28,8000.0,14000.0,18250.0,6610.134457862442,$,700,4.7,319,88022064-190a-4f6c-85cc-1eea05ede1f1
690,美式美食,tainan,12950.0,10,9375.0,14500.0,16000.0,3882.3317735608325,$,700,4.7,224,2ae735b6-b633-4d4f-9839-bc20f1300bf6
691,美式美食,tainan,12129.032258064517,31,12750.0,13500.0,14000.0,3475.6474029923056,$,702,4.6,82,50677df2-9977-4587-a37e-d41371109768
692,經典美式美食,tainan,38041.86046511628,43,11000.0,25000.0,36500.0,48006.483247036245,$$,710,4.7,500,f21dfa31-10e3-4e2a-85f0-7094181b6939
693,經典美式美食,tainan,38041.86046511628,43,11000.0,25000.0,36500.0,48006.48324703624,$$,700,4.7,495,8014396e-76cd-40a7-933e-dcb568cab96c
694,義大利美食,tainan,11924.358974358975,78,8500.0,14000.0,15000.0,3741.081219600856,$,700,4.7,500,32a5eebd-78b7-43c8-9ec1-15fc25c51975
695,義大利美食,tainan,19200.0,27,12150.0,16900.0,26650.0,9528.981135540225,$,701,4.7,420,8eee16af-fe14-4314-b87a-3ad4f12bb19d
696,義大利美食,tainan,13100.0,20,4750.0,10000.0,20500.0,8829.779159186259,$,700,4.1,54,96da1df2-ca13-4af7-a43b-4265170c9d70
697,韓國美食,tainan,5562.5,8,3125.0,6000.0,8000.0,2639.0990413396767,$,700,4.8,500,bd6551bf-325c-476f-97f4-18f73674f8b9
698,韓國美食,tainan,12831.818181818182,22,9800.0,10900.0,16800.0,6151.5250410429535,$,700,4.7,500,c9777e23-f9d9-4c38-8fd9-a1e19fe63159
699,美式美食,kaohsiung,15756.410256410256,78,10000.0,16000.0,20750.0,7009.034275327474,$,813,4.8,119,6deffc33-7ca7-4352-bde6-c49b30ea32e2
700,日式料理,kaohsiung,16510.20408163265,49,10000.0,12000.0,23000.0,9156.513125170079,$,813,4.6,33,ed42e5dc-0683-45af-85fe-ae11d7c1579d
701,Breakfast and Brunch,kaohsiung,5620.805369127517,149,3500.0,5000.0,6500.0,2938.320644592923,$,804,4.8,500,c1f8d100-e5d7-4604-82bc-f10dec378c57
702,Breakfast and Brunch,kaohsiung,4800.925925925926,108,3000.0,4000.0,6500.0,2497.1648876264685,$,801,4.8,500,8a26af71-a29f-4170-bff0-a8335216f278
703,Breakfast and Brunch,kaohsiung,4544.444444444444,108,2800.0,4000.0,5500.0,2502.640580775276,$,807,4.7,500,fe177db7-7be0-425f-af9e-6393408924d6
704,Breakfast and Brunch,kaohsiung,6194.444444444444,72,3875.0,5500.0,8500.0,3057.9536044409797,$,807,4.8,353,6791191e-327a-41e5-80fb-6824243d4223
705,Breakfast and Brunch,kaohsiung,7208.928571428572,112,4500.0,6000.0,8000.0,4138.118826649301,$,802,4.8,500,4fcce12f-a791-4022-8957-32c1fb528a0e
706,Breakfast and Brunch,kaohsiung,6120.833333333333,120,3500.0,5000.0,6500.0,3867.5982175275426,$,807,4.7,344,9deaa98a-3f70-454d-9973-28ef41acb082
707,Breakfast and Brunch,kaohsiung,10455.555555555555,9,9900.0,9900.0,9900.0,1342.5606637327303,$,802,4.4,89,5c6f9e15-6216-436e-916f-ff13b798ed4f
708,Breakfast and Brunch,kaohsiung,8555.172413793103,29,6500.0,9000.0,10000.0,2760.3830577378017,$,800,4.7,64,ab2b2c63-21c1-4668-911a-49593591e393
709,咖啡館,kaohsiung,6534.1463414634145,82,5125.0,6500.0,7875.0,2034.1726617002219,$,802,4.8,500,2e14d95a-7109-43e2-aa21-593978d3ce36
710,Breakfast and Brunch,kaohsiung,12648.148148148148,27,6000.0,12000.0,17250.0,7006.365908037589,$,800,4.8,33,2fb7a0eb-f385-4a8f-81bd-6cf0e953cb73
711,Breakfast and Brunch,kaohsiung,4542.5675675675675,148,3000.0,4000.0,5500.0,2486.995669809427,$,807,4.7,500,4fc1c638-0adf-4743-8737-d7b040d85cdf
712,美式美食,kaohsiung,8872.0,50,5000.0,7650.0,9800.0,6149.2451569278,$,807,4.7,194,5b598c3c-89bb-4668-ab36-92140e0729d8
713,咖啡館,kaohsiung,7100.0,26,4500.0,7000.0,8500.0,3587.371010814294,$,802,4.8,76,8dc7c7cd-5600-4862-8058-c92cd4b41d82
714,美式美食,kaohsiung,23839.473684210527,38,13250.0,21500.0,25000.0,17118.342570312423,$$,800,4.7,111,e3eb16b4-13f7-4d3f-a8c9-d2423047525d
715,美式美食,kaohsiung,8916.666666666666,6,7500.0,8750.0,10375.0,1426.4368973853075,$,807,4.8,164,fd24dd67-9393-4183-88cc-a3f1715f9005
716,Juice and Smoothies,kaohsiung,15055.555555555555,54,12000.0,15000.0,15000.0,5049.4468588397785,$,801,4.9,279,9b66a9cf-667b-43d5-8d6c-f8acd046484d
717,美式美食,kaohsiung,11723.076923076924,39,5200.0,7500.0,14700.0,10689.37794209535,$,807,4.8,500,31a861ac-ef2d-4216-9280-960bd472a4e5
718,美式美食,kaohsiung,11723.076923076924,39,5200.0,7500.0,14700.0,10689.37794209535,$,807,4.9,500,5368c658-3348-40cb-afcf-a3c5dd2dd45b
719,美式美食,kaohsiung,11723.076923076924,39,5200.0,7500.0,14700.0,10689.37794209535,$,813,4.8,500,0c1490e2-b972-41ef-bbfc-265c9962f1c2
720,美式美食,kaohsiung,11723.076923076924,39,5200.0,7500.0,14700.0,10689.37794209535,$,813,4.8,500,5eb1fa50-ad32-48fe-8219-0ea1c35b4beb
721,美式美食,kaohsiung,11723.076923076924,39,5200.0,7500.0,14700.0,10689.37794209535,$,802,4.9,500,8494da19-e19a-469f-988e-bb34294fb620
722,Breakfast and Brunch,kaohsiung,4542.5675675675675,148,3000.0,4000.0,5500.0,2486.995669809427,$,807,4.7,500,4fc1c638-0adf-4743-8737-d7b040d85cdf
723,Breakfast and Brunch,kaohsiung,6120.833333333333,120,3500.0,5000.0,6500.0,3867.5982175275426,$,807,4.7,344,9deaa98a-3f70-454d-9973-28ef41acb082
724,美式美食,kaohsiung,12800.0,28,4975.0,8750.0,11425.0,15799.1184202519,$,807,4.8,310,b8df3ca8-80c0-4f25-b181-215dbbb2618c
725,美式美食,kaohsiung,15756.410256410256,78,10000.0,16000.0,20750.0,7009.034275327474,$,813,4.8,119,6deffc33-7ca7-4352-bde6-c49b30ea32e2
726,墨西哥美食,kaohsiung,22146.341463414636,41,15000.0,18000.0,23000.0,17803.207405750887,$,813,4.7,159,ba38c453-9739-4efe-b1d1-4d67e006e77d
727,Breakfast and Brunch,kaohsiung,4800.925925925926,108,3000.0,4000.0,6500.0,2497.1648876264685,$,801,4.8,500,8a26af71-a29f-4170-bff0-a8335216f278
728,Breakfast and Brunch,kaohsiung,7208.928571428572,112,4500.0,6000.0,8000.0,4138.118826649301,$,802,4.8,500,4fcce12f-a791-4022-8957-32c1fb528a0e
729,Coffee and Tea,kaohsiung,6086.95652173913,23,5000.0,6000.0,7500.0,1839.4952870701027,$,802,4.9,31,55b55275-2e99-4778-8090-0ab5f1d71358
730,Breakfast and Brunch,kaohsiung,6194.444444444444,72,3875.0,5500.0,8500.0,3057.9536044409797,$,807,4.8,353,6791191e-327a-41e5-80fb-6824243d4223
731,珍珠奶茶,kaohsiung,6194.366197183099,71,4500.0,5500.0,7000.0,3161.248074262187,$,804,4.8,500,ec1af1ca-5738-43b1-a456-f7fd177c19ff
732,咖啡館,kaohsiung,7036.8421052631575,57,4000.0,6500.0,8500.0,4145.326329564179,$,807,4.7,162,a3350ada-c143-4f0d-b671-6fc102c5a741
733,珍珠奶茶,kaohsiung,6825.0,20,5875.0,7500.0,8000.0,1154.068888758379,$,800,4.7,477,6aa50dda-1426-4860-8242-e14940fcc289
734,咖啡館,kaohsiung,6416.666666666667,24,5875.0,6500.0,7000.0,885.8454843945542,$,813,4.8,118,00beaab2-db55-4995-8ed5-9d3181b9779e
735,咖啡館,kaohsiung,6416.666666666667,24,5875.0,6500.0,7000.0,885.8454843945542,$,802,4.9,118,ffa46e1a-8242-411b-85f3-df56fbbc5cda
736,珍珠奶茶,kaohsiung,3614.285714285714,35,3000.0,3500.0,4000.0,820.1542911089899,$,813,4.8,135,691178b5-12b1-4c58-9db5-1fc94bba221b
737,咖啡館,kaohsiung,7100.0,26,4500.0,7000.0,8500.0,3587.371010814294,$,802,4.8,76,8dc7c7cd-5600-4862-8058-c92cd4b41d82
738,Breakfast and Brunch,kaohsiung,8555.172413793103,29,6500.0,9000.0,10000.0,2760.3830577378017,$,800,4.7,64,ab2b2c63-21c1-4668-911a-49593591e393
739,Juice and Smoothies,kaohsiung,8728.57142857143,35,5900.0,7900.0,8400.0,5124.092751952509,$,807,4.8,21,ba8516fe-b5f8-4f8d-bbde-766cafbc7de4
740,Juice and Smoothies,kaohsiung,5710.606060606061,66,5000.0,5750.0,6500.0,3293.8477448151543,$,807,4.9,23,83a76fe4-c7f6-436d-9b47-6da69a3cd939
741,Desserts,kaohsiung,5397.959183673469,49,4500.0,5500.0,6000.0,1313.11901568534,$,800,4.8,500,3b5fe81b-6e86-491d-a3c0-8263830a3120
742,Desserts,kaohsiung,5787.735849056604,106,5000.0,5500.0,7000.0,941.5666220768368,$,813,4.6,500,7bfcb8e7-a467-43e5-8863-ab4c83ccb495
743,Desserts,kaohsiung,6784.0,25,5000.0,7000.0,8500.0,2155.862704348308,$,800,4.7,500,d76e9086-121f-4dbe-90e8-040636468688
744,Desserts,kaohsiung,17973.076923076922,26,8000.0,8750.0,11750.0,21031.06781904969,$,807,4.8,222,2d2f3c6c-bce2-4fd3-80f0-1a133e46916b
745,Desserts,kaohsiung,3791.6666666666665,36,2875.0,4000.0,5125.0,1512.2417134836614,$,802,4.9,232,78afbd31-004d-440e-b1d2-0fed78c089ad
746,Desserts,kaohsiung,5771.428571428572,35,5000.0,5500.0,5500.0,2657.450059046553,$,813,4.8,156,3b173445-cfe0-4e11-ad88-cfd9a14353be
747,Desserts,kaohsiung,5850.0,10,4625.0,6000.0,7375.0,2025.4629100529094,$,813,4.7,82,c4b4cbcb-86e8-4ba7-9645-fc18e9b878ee
748,Desserts,kaohsiung,11500.0,12,6875.0,8250.0,16750.0,7173.446405552448,$,804,4.9,67,0cdc7029-071c-4359-9d6b-47c803bba06e
749,港式美食,kaohsiung,7305.263157894737,57,6000.0,6500.0,8000.0,2586.701554247788,$,807,4.4,172,e677f1cf-31d0-4bfd-9586-e16080e4e4a6
750,中式料理,kaohsiung,7347.826086956522,23,4750.0,5500.0,9500.0,2943.064000133991,$,813,4.8,32,4e2372b4-75d9-4647-a0b5-032bb65672ae
751,珍珠奶茶,kaohsiung,6611.111111111111,18,6000.0,6500.0,7500.0,1799.3483045224052,$,804,4.5,90,98124e8b-cb1f-49bd-9ee7-9886b6b20c2e
752,Juice and Smoothies,kaohsiung,4711.111111111111,45,4000.0,4500.0,5500.0,1318.622551035271,$,807,4.8,385,780cadad-7641-4a1d-ac32-4f8adcf4b368
753,Juice and Smoothies,kaohsiung,15055.555555555555,54,12000.0,15000.0,15000.0,5049.4468588397785,$,802,4.9,218,a170a6bb-b5a7-4a41-bdd3-7f4336f2d97c
754,Juice and Smoothies,kaohsiung,4613.04347826087,23,4000.0,5000.0,6000.0,1453.123875693205,$,804,4.8,477,39683212-9248-45a1-87e6-b7a689ee32f6
755,Juice and Smoothies,kaohsiung,5478.9473684210525,19,5000.0,6000.0,6000.0,1558.5347191879068,$,804,4.7,198,3022496a-6a69-4cf0-aed2-2996dfe4e039
756,Juice and Smoothies,kaohsiung,6378.787878787879,33,5500.0,6500.0,7500.0,1141.7046202293639,$,807,4.9,436,25938c55-5f9f-48c2-a8f6-ea3b0478620d
757,Juice and Smoothies,kaohsiung,6071.875,64,5375.0,6000.0,6575.0,1156.16131416641,$,804,4.8,145,a15654d2-75e7-462d-8cce-8939850b54cf
758,Juice and Smoothies,kaohsiung,18142.85714285714,28,5000.0,9500.0,25750.0,18292.200300585348,$,813,4.8,46,b8b0d3b4-458d-4274-9bda-733b231c5d48
759,Juice and Smoothies,kaohsiung,8728.57142857143,35,5900.0,7900.0,8400.0,5124.092751952509,$,807,4.8,21,ba8516fe-b5f8-4f8d-bbde-766cafbc7de4
760,Juice and Smoothies,kaohsiung,4256.756756756757,37,3500.0,4000.0,4500.0,1806.974556805057,$,807,4.9,33,8c5464fe-9aa3-4a4e-b364-8971e11bb50d
761,珍珠奶茶,kaohsiung,6194.366197183099,71,4500.0,5500.0,7000.0,3161.248074262187,$,804,4.8,500,ec1af1ca-5738-43b1-a456-f7fd177c19ff
762,Juice and Smoothies,kaohsiung,15055.555555555555,54,12000.0,15000.0,15000.0,5049.4468588397785,$,801,4.9,279,9b66a9cf-667b-43d5-8d6c-f8acd046484d
763,Juice and Smoothies,kaohsiung,5710.606060606061,66,5000.0,5750.0,6500.0,3293.8477448151543,$,807,4.9,23,83a76fe4-c7f6-436d-9b47-6da69a3cd939
764,中式料理,kaohsiung,11509.09090909091,55,5250.0,7500.0,10500.0,15904.68510422205,$,800,4.7,500,9bf7ba36-15ad-4297-993b-94c4e223b8a6
765,中式料理,kaohsiung,7280.0,25,5000.0,7000.0,8000.0,2946.4554977124635,$,813,4.8,500,8cd3e4a3-c74c-4861-802f-aba7aa8ed536
766,中式料理,kaohsiung,11523.255813953489,43,7000.0,10000.0,12000.0,6902.942992507981,$,807,4.7,500,4b1a5a24-f2d6-48e5-9ea3-2b4bba0ce697
767,中式料理,kaohsiung,9500.0,65,4500.0,9000.0,11000.0,6108.631975768766,$,813,4.7,500,1ce690e6-51e7-4bca-866e-d5f1d293258a
768,中式料理,kaohsiung,9000.0,6,9000.0,9000.0,9000.0,0.0,$,807,4.6,500,fdb29341-d047-4655-8342-6f3c54c18148
769,中式料理,kaohsiung,7242.424242424242,33,3500.0,7500.0,8500.0,3217.191538559049,$,813,4.7,500,57b6c250-1af4-4778-86f7-571dcf9f2cae
770,中式料理,kaohsiung,4948.275862068966,29,3000.0,5000.0,7000.0,2039.881789958322,$,807,4.7,255,24f688f5-1095-4cfc-b92a-e3e96a212335
771,中式料理,kaohsiung,10238.636363636364,44,6000.0,9000.0,13250.0,4342.559776586057,$,804,4.7,287,dc0c042c-3242-4cae-ba3b-ff384085c29f
772,中式料理,kaohsiung,19523.809523809523,63,6500.0,20000.0,26000.0,22244.569262586418,$,813,4.8,500,caff9fb8-d1d8-428d-9ac2-b939e70256ce
773,中式料理,kaohsiung,7489.7959183673465,49,5500.0,6500.0,9000.0,3950.5744814977093,$,807,4.7,276,31aac574-ac39-4cb2-8832-c1e48035e068
774,中式料理,kaohsiung,4294.117647058823,51,2000.0,2500.0,3900.0,4231.27532643764,$,802,4.3,91,d9aa15a9-ba5e-4912-aaf3-c0b39330f184
775,中式料理,kaohsiung,5761.9047619047615,21,1000.0,4000.0,10000.0,4944.017663560312,$,800,4.7,144,f342ac58-daa4-47bf-88e9-8d93b214d37e
776,中式料理,kaohsiung,7489.7959183673465,49,5500.0,6500.0,9000.0,3950.5744814977093,$,807,4.6,102,12c9b43a-7bcf-4eb8-9746-09e42c7e8939
777,中式料理,kaohsiung,7892.857142857143,42,2500.0,5750.0,12000.0,5945.722466299491,$,813,4.7,69,12a18ad4-da21-4648-bbbc-3704fdf80a1e
778,Desserts,kaohsiung,11500.0,12,6875.0,8250.0,16750.0,7173.446405552448,$,804,4.9,67,0cdc7029-071c-4359-9d6b-47c803bba06e
779,中式料理,kaohsiung,11523.255813953489,43,7000.0,10000.0,12000.0,6902.94299250798,$,802,4.7,500,33d4a533-51dc-46a1-a0e0-32c0347b7952
780,中式料理,kaohsiung,9498.039215686274,51,4000.0,12900.0,14900.0,5744.408711907826,$,807,4.7,500,ace66488-d927-4a2e-b6e7-ccec37b07235
781,中式料理,kaohsiung,10553.846153846154,13,4000.0,11000.0,15000.0,6156.624372871797,$,804,4.4,149,2e70d12b-3d62-46bf-962a-369e54440699
782,中式料理,kaohsiung,9498.039215686274,51,4000.0,12900.0,14900.0,5744.408711907825,$,807,4.7,349,bed14ce3-fe00-47f0-b474-d39378ffa0b0
783,中式料理,kaohsiung,7347.826086956522,23,4750.0,5500.0,9500.0,2943.064000133991,$,813,4.8,32,4e2372b4-75d9-4647-a0b5-032bb65672ae
784,日式料理,kaohsiung,17541.666666666668,24,15000.0,15500.0,18500.0,7702.700644723397,$,804,4.5,95,9f00bda8-8e0e-41ef-9421-38210643d16a
785,台灣美食,kaohsiung,8015.909090909091,44,4500.0,7000.0,11000.0,4898.327320340086,$,813,4.7,500,77c69c0e-1af0-405e-95f7-7839499d9764
786,台灣美食,kaohsiung,28723.529411764706,85,16000.0,35000.0,38000.0,13375.021909240535,$$,801,4.8,100,9df70636-3357-4a58-a212-c26a00db71f9
787,台灣美食,kaohsiung,68485.71428571429,7,79900.0,79900.0,79900.0,27959.175778339417,$$,802,4.6,53,e5f0de13-e117-49a4-8cb0-a11fe899be4f
788,台灣美食,kaohsiung,6119.148936170212,47,3000.0,7000.0,7500.0,2517.3980401818926,$,802,4.7,500,a99e5a7e-0dcd-4eaf-8fa8-b47da4a79a12
789,台灣美食,kaohsiung,10875.0,4,10500.0,10500.0,10875.0,649.519052838329,$,807,4.8,500,5d1cdd88-65ed-4ecd-9320-25e36a5ea6a6
790,港式美食,kaohsiung,10066.666666666666,15,9000.0,9000.0,9000.0,3991.101212558872,$,807,4.5,177,a17bd77e-8e6d-4191-85d7-91abfb8ded9d
791,台灣美食,kaohsiung,4714.285714285715,14,4000.0,4000.0,4000.0,1555.1100755055172,$,807,4.8,500,3af04079-e2f8-4a3c-b77f-f8c78f250269
792,台灣美食,kaohsiung,68485.71428571429,7,79900.0,79900.0,79900.0,27959.175778339417,$$,804,4.4,50,4134619d-30af-48d2-af1d-8ee786c2ad8a
793,台灣美食,kaohsiung,16250.0,4,11375.0,16500.0,21375.0,11014.195385955345,$,804,4.5,113,5f9e888b-9365-4764-b165-dd1822bb3a21
794,台灣美食,kaohsiung,2606.741573033708,89,2000.0,2500.0,2500.0,2340.978272067931,$,807,4.7,363,4d8347a6-d2c9-43b4-be4b-be94f9c1db75
795,咖啡館,kaohsiung,7036.8421052631575,57,4000.0,6500.0,8500.0,4145.326329564179,$,807,4.7,162,a3350ada-c143-4f0d-b671-6fc102c5a741
796,Juice and Smoothies,kaohsiung,5710.606060606061,66,5000.0,5750.0,6500.0,3293.8477448151543,$,807,4.9,23,83a76fe4-c7f6-436d-9b47-6da69a3cd939
797,Juice and Smoothies,kaohsiung,4256.756756756757,37,3500.0,4000.0,4500.0,1806.974556805057,$,807,4.9,33,8c5464fe-9aa3-4a4e-b364-8971e11bb50d
798,健康美食,kaohsiung,10857.142857142857,7,10000.0,11000.0,11000.0,1551.8257844571738,$,807,4.8,500,06c83c03-05e1-4679-b645-764ad9fc6a99
